paper_id,area_id
53e99784b7602d9701f3f60f,3
53e99784b7602d9701f3f62d,3
53e99792b7602d9701f58128,3
53e9979bb7602d9701f67b87,3
53e99785b7602d9701f43ee4,3
53e9979eb7602d9701f6ee8d,3
53e99785b7602d9701f43ece,3
53e997a2b7602d9701f770c1,3
53e9979bb7602d9701f67b35,3
53e9979eb7602d9701f6c8ec,3
53e9979fb7602d9701f7082e,3
53e9978eb7602d9701f52d22,3
53e9979bb7602d9701f67b4f,3
53e997a2b7602d9701f74185,3
53e9978ab7602d9701f4594c,3
53e9978db7602d9701f5066b,3
53e99792b7602d9701f5b41b,3
53e9979fb7602d9701f7082d,3
53e99792b7602d9701f58143,3
53e9978ab7602d9701f4a015,3
53e99796b7602d9701f5c828,3
53e99796b7602d9701f5c598,3
53e9979bb7602d9701f65fed,3
53e9979eb7602d9701f6c45f,3
53e9979fb7602d9701f700d3,3
53e997a6b7602d9701f79744,3
53e9978ab7602d9701f45768,3
53e9979bb7602d9701f682ca,3
53e9979eb7602d9701f6a44d,3
53e997a2b7602d9701f73ef8,3
53e9978db7602d9701f4f46d,3
53e9979eb7602d9701f6b203,3
53e9979eb7602d9701f6e8db,3
53e997a2b7602d9701f73efd,3
53e997a6b7602d9701f796bd,3
53e997a6b7602d9701f7b118,3
53e9979bb7602d9701f65d09,3
53e99784b7602d9701f3f613,3
53e9979bb7602d9701f65d2a,3
53e9979bb7602d9701f69c66,3
53e9979fb7602d9701f704fa,3
53e997a2b7602d9701f7320c,3
53e997a2b7602d9701f75a59,3
53e99796b7602d9701f60964,3
53e9979bb7602d9701f67b9b,3
53e9979eb7602d9701f6d087,3
53e9979bb7602d9701f6686c,3
53e9979eb7602d9701f6db54,3
53e997a6b7602d9701f7bc8c,3
53e99785b7602d9701f43f85,3
53e9979eb7602d9701f6d620,3
53e997a6b7602d9701f79748,3
53e997a6b7602d9701f7bc94,3
53e9979bb7602d9701f6720d,3
53e99796b7602d9701f5d979,3
53e9979bb7602d9701f63a92,5
53e99784b7602d9701f3f60f,5
53e99784b7602d9701f3f62d,5
53e9978db7602d9701f5062e,5
53e9978ab7602d9701f4a046,5
53e99785b7602d9701f43fa2,5
53e9978db7602d9701f5071b,5
53e99785b7602d9701f428d5,5
53e9979bb7602d9701f674a2,5
53e9979eb7602d9701f6e8df,5
53e9979eb7602d9701f6bbbc,5
53e9978ab7602d9701f4bc20,5
53e9979eb7602d9701f6ee8d,5
53e9978ab7602d9701f45804,5
53e99785b7602d9701f43ece,5
53e9978ab7602d9701f47ec7,5
53e997a2b7602d9701f770c1,5
53e9978ab7602d9701f460c5,5
53e9979bb7602d9701f66837,5
53e99784b7602d9701f3e151,5
53e9978ab7602d9701f47d48,5
53e9978ab7602d9701f4a1cc,5
53e9978ab7602d9701f460e1,5
53e9978ab7602d9701f458fb,5
53e9979bb7602d9701f6991a,5
53e99785b7602d9701f427ae,5
53e99792b7602d9701f5b140,5
53e99792b7602d9701f5b41b,5
53e99785b7602d9701f40567,5
53e9978ab7602d9701f47f50,5
53e99796b7602d9701f5c6f0,5
53e9979bb7602d9701f6549f,5
53e9979bb7602d9701f67b75,5
53e9978ab7602d9701f4bcbf,5
53e9978db7602d9701f4f458,5
53e99796b7602d9701f5c5c7,5
53e9979eb7602d9701f6ee99,5
53e997a6b7602d9701f7966a,5
53e9978eb7602d9701f52d7c,5
53e99796b7602d9701f5cc0f,5
53e997a2b7602d9701f74c66,5
53e997a2b7602d9701f770dd,5
53e99785b7602d9701f43f41,5
53e9978ab7602d9701f47e6d,5
53e99796b7602d9701f5f869,5
53e9979bb7602d9701f674c7,5
53e9979bb7602d9701f69c6b,5
53e997a6b7602d9701f78b10,5
53e997a6b7602d9701f79706,5
53e9978ab7602d9701f4585a,5
53e99792b7602d9701f56944,5
53e99796b7602d9701f5c852,5
53e9979eb7602d9701f6d0a7,5
53e997a6b7602d9701f79adc,5
53e99785b7602d9701f427f8,5
53e99792b7602d9701f56929,5
53e997a2b7602d9701f73669,5
53e9979eb7602d9701f6a93e,5
53e9979eb7602d9701f6b0f8,5
53e997a2b7602d9701f73676,5
53e997a2b7602d9701f767c3,5
53e997a6b7602d9701f7a99f,5
53e9978ab7602d9701f4b01d,5
53e9978db7602d9701f4cc7d,5
53e9978eb7602d9701f52dc3,5
53e99792b7602d9701f54578,5
53e99796b7602d9701f62062,5
53e997a2b7602d9701f767d4,5
53e997a6b7602d9701f7973e,5
53e997a6b7602d9701f7d47a,5
53e99796b7602d9701f5f215,5
53e99796b7602d9701f61fa3,5
53e9978db7602d9701f4f4a0,5
53e99796b7602d9701f5c85d,5
53e9979eb7602d9701f6e8ed,5
53e997a2b7602d9701f770ec,5
53e997a6b7602d9701f79ac1,5
53e9979bb7602d9701f697e0,5
53e997a2b7602d9701f7327d,5
53e997a6b7602d9701f7bc90,5
53e997a2b7602d9701f73852,5
53e99784b7602d9701f3f60f,16
53e997a6b7602d9701f7c662,16
53e99785b7602d9701f43ee4,16
53e9979eb7602d9701f6e8c5,16
53e9979eb7602d9701f6b207,16
53e997a2b7602d9701f767d2,16
53e9978ab7602d9701f458fb,16
53e9979fb7602d9701f6f77a,16
53e997a2b7602d9701f72331,16
53e997a2b7602d9701f74d34,16
53e9978ab7602d9701f4b0d1,16
53e9978db7602d9701f50690,16
53e99792b7602d9701f569b3,16
53e997a2b7602d9701f75a2e,16
53e997a2b7602d9701f74c4d,16
53e99785b7602d9701f42822,16
53e9978db7602d9701f51e55,16
53e9979bb7602d9701f650d3,16
53e997a2b7602d9701f75a4e,16
53e9978ab7602d9701f47e6d,16
53e997a6b7602d9701f78afc,16
53e99796b7602d9701f5d389,16
53e99796b7602d9701f5f984,16
53e997a6b7602d9701f79714,16
53e99785b7602d9701f427f8,16
53e9978ab7602d9701f47e15,16
53e9979bb7602d9701f66d85,16
53e997a2b7602d9701f770e5,16
53e9978eb7602d9701f52dbb,16
53e997a2b7602d9701f73676,16
53e9978db7602d9701f4cc7d,16
53e9979eb7602d9701f6db57,16
53e9979fb7602d9701f7155d,16
53e9978db7602d9701f50703,16
53e997a2b7602d9701f770ec,16
53e997a6b7602d9701f7b58b,16
53e997a6b7602d9701f7c69b,16
53e997a2b7602d9701f75614,16
53e9978db7602d9701f4ec32,16
53e9978db7602d9701f50657,19
53e99784b7602d9701f3f62d,19
53e9978eb7602d9701f52d45,19
53e9979fb7602d9701f6fc03,19
53e9978ab7602d9701f457b2,19
53e9979bb7602d9701f67471,19
53e997a2b7602d9701f75a39,19
53e9979fb7602d9701f705b8,19
53e9979bb7602d9701f692fb,19
53e9978db7602d9701f5071b,19
53e9979bb7602d9701f635a3,19
53e9979bb7602d9701f697d8,19
53e9978ab7602d9701f4afe2,19
53e9979eb7602d9701f6e8df,19
53e997a2b7602d9701f75a20,19
53e99785b7602d9701f43ee4,19
53e9979bb7602d9701f6684a,19
53e99792b7602d9701f5b42a,19
53e997a2b7602d9701f73628,19
53e99785b7602d9701f43ece,19
53e997a6b7602d9701f79661,19
53e99796b7602d9701f62b07,19
53e997a2b7602d9701f720d4,19
53e9978ab7602d9701f47d49,19
53e99796b7602d9701f62afe,19
53e997a2b7602d9701f782d0,19
53e99785b7602d9701f4277b,19
53e997a6b7602d9701f79ae7,19
53e997a2b7602d9701f73e8c,19
53e997a2b7602d9701f74c25,19
53e997a2b7602d9701f73e8e,19
53e997a2b7602d9701f771ac,19
53e997a2b7602d9701f759fc,19
53e9979fb7602d9701f70428,19
53e997a6b7602d9701f79687,19
53e997a6b7602d9701f7a7b5,19
53e99796b7602d9701f5e0bb,19
53e9979bb7602d9701f66fc3,19
53e9979bb7602d9701f6991a,19
53e9979eb7602d9701f6dae3,19
53e997a2b7602d9701f74c43,19
53e9979eb7602d9701f6b1e4,19
53e9979eb7602d9701f6b1f4,19
53e9978db7602d9701f4f44f,19
53e9979eb7602d9701f6bf0e,19
53e99792b7602d9701f58129,19
53e99796b7602d9701f5df36,19
53e9979eb7602d9701f6a176,19
53e9979eb7602d9701f6b1d9,19
53e997a2b7602d9701f73ea4,19
53e99792b7602d9701f58138,19
53e9979fb7602d9701f6fc1b,19
53e997a2b7602d9701f74b5e,19
53e997a6b7602d9701f7be4d,19
53e9979eb7602d9701f6ad6f,19
53e997a2b7602d9701f729ce,19
53e997a2b7602d9701f75a2e,19
53e997a6b7602d9701f791db,19
53e9978ab7602d9701f4581c,19
53e9979fb7602d9701f70e18,19
53e997a2b7602d9701f782da,19
53e9978ab7602d9701f4affc,19
53e9978db7602d9701f4e87f,19
53e99792b7602d9701f56d5b,19
53e9979eb7602d9701f6a4c6,19
53e9979eb7602d9701f6a936,19
53e9979eb7602d9701f6c460,19
53e997a2b7602d9701f73ef1,19
53e997a2b7602d9701f770dd,19
53e99784b7602d9701f3f671,19
53e99785b7602d9701f40848,19
53e99792b7602d9701f5ae53,19
53e99796b7602d9701f5cf2c,19
53e9979bb7602d9701f69303,19
53e997a2b7602d9701f7562e,19
53e997a6b7602d9701f78afc,19
53e99785b7602d9701f418c1,19
53e997a2b7602d9701f73664,19
53e997a6b7602d9701f796bd,19
53e9978ab7602d9701f4587b,19
53e9978ab7602d9701f458b7,19
53e9979bb7602d9701f63a87,19
53e9978ab7602d9701f47e1f,19
53e997a2b7602d9701f767c3,19
53e997a2b7602d9701f767d0,19
53e997a6b7602d9701f7972a,19
53e9978eb7602d9701f52dc3,19
53e99796b7602d9701f6098a,19
53e9979bb7602d9701f643f9,19
53e9979fb7602d9701f710d0,19
53e997a2b7602d9701f72113,19
53e9978db7602d9701f506f3,19
53e9979bb7602d9701f63a97,19
53e9979bb7602d9701f67208,19
53e9979bb7602d9701f69308,19
53e9979eb7602d9701f6c46c,19
53e9979fb7602d9701f6fc0b,19
53e997a2b7602d9701f775b2,19
53e99796b7602d9701f5c1bf,19
53e997a2b7602d9701f75a0b,19
53e997a6b7602d9701f7975b,19
53e997a2b7602d9701f776c1,19
53e997a6b7602d9701f7bc8e,19
53e9979fb7602d9701f70217,28
53e9979fb7602d9701f7042b,28
53e997a6b7602d9701f79681,28
53e9979bb7602d9701f67b76,28
53e9979eb7602d9701f6ad6b,28
53e997a6b7602d9701f79abf,28
53e99792b7602d9701f5818c,28
53e9979eb7602d9701f6a180,28
53e99796b7602d9701f5e6f0,28
53e997a2b7602d9701f782e0,28
53e9979eb7602d9701f6b20d,28
53e997a2b7602d9701f75a74,28
53e99792b7602d9701f5b0c6,28
53e997a2b7602d9701f73684,28
53e997a6b7602d9701f79759,28
53e9978db7602d9701f4cccd,9
53e99784b7602d9701f3f60f,9
53e9978ab7602d9701f4b0ec,9
53e99784b7602d9701f3f62d,9
53e9978ab7602d9701f47e17,9
53e9978db7602d9701f4d1b6,9
53e9979eb7602d9701f6bbbc,9
53e99785b7602d9701f43ee4,9
53e9979eb7602d9701f6ee8d,9
53e99784b7602d9701f3f6d8,9
53e9978ab7602d9701f458fb,9
53e9978ab7602d9701f4a00b,9
53e9978db7602d9701f4ccd2,9
53e9979bb7602d9701f67219,9
53e9978ab7602d9701f4b0d1,9
53e9978ab7602d9701f45abf,9
53e9978ab7602d9701f460d7,9
53e99792b7602d9701f546fc,9
53e9979bb7602d9701f68c05,9
53e99796b7602d9701f5cf91,9
53e9979eb7602d9701f6a47d,9
53e997a2b7602d9701f74c4d,9
53e997a2b7602d9701f7562f,9
53e9978ab7602d9701f47e6d,9
53e99792b7602d9701f585b1,9
53e997a6b7602d9701f796bd,9
53e9979eb7602d9701f6e619,9
53e9978db7602d9701f517fd,9
53e997a6b7602d9701f79835,9
53e9978db7602d9701f4cb96,9
53e9978db7602d9701f4e82c,9
53e9978db7602d9701f4eb76,9
53e99792b7602d9701f580c9,9
53e997a2b7602d9701f75614,9
53e997a6b7602d9701f7b552,29
53e997a6b7602d9701f78b03,29
53e99792b7602d9701f54511,29
53e997a6b7602d9701f7a99c,29
53e99792b7602d9701f56929,29
53e997a2b7602d9701f776b8,29
53e99796b7602d9701f62347,29
53e9979bb7602d9701f64c18,29
53e997a6b7602d9701f7bc8e,29
53e9979bb7602d9701f63a92,20
53e9978db7602d9701f5062e,20
53e99785b7602d9701f43fa2,20
53e99792b7602d9701f58129,20
53e99792b7602d9701f5453c,20
53e99784b7602d9701f3f62d,15
53e9978ab7602d9701f4a029,15
53e99785b7602d9701f43ece,15
53e997a2b7602d9701f770c1,15
53e9979eb7602d9701f6befd,15
53e997a6b7602d9701f79682,15
53e99792b7602d9701f5b0dc,15
53e9979fb7602d9701f6f77a,15
53e9979fb7602d9701f7042b,15
53e997a6b7602d9701f79695,15
53e9978db7602d9701f50661,15
53e9979bb7602d9701f6682c,15
53e997a2b7602d9701f726d4,15
53e9979bb7602d9701f643a0,15
53e99784b7602d9701f3f411,15
53e9979eb7602d9701f6d61e,15
53e9979eb7602d9701f6ad71,15
53e997a2b7602d9701f7833b,15
53e99792b7602d9701f58167,15
53e99796b7602d9701f5c2c3,15
53e997a6b7602d9701f7c816,15
53e9978ab7602d9701f4b000,15
53e9979bb7602d9701f654aa,15
53e9979eb7602d9701f6db2d,15
53e997a2b7602d9701f720fb,15
53e9979eb7602d9701f6c920,15
53e997a6b7602d9701f796bd,15
53e997a6b7602d9701f7bd15,15
53e99785b7602d9701f40597,15
53e997a6b7602d9701f796d3,15
53e9978ab7602d9701f457ef,15
53e99796b7602d9701f5c256,15
53e9979bb7602d9701f69c66,15
53e997a2b7602d9701f726da,15
53e997a2b7602d9701f7210f,15
53e997a2b7602d9701f73670,15
53e9978db7602d9701f506e0,15
53e99796b7602d9701f5e0cd,15
53e9979bb7602d9701f643f2,15
53e997a2b7602d9701f767d6,15
53e99785b7602d9701f405c5,15
53e9978ab7602d9701f457ee,15
53e9978ab7602d9701f4b034,15
53e997a6b7602d9701f791f5,15
53e9978db7602d9701f51e80,15
53e997a2b7602d9701f73628,17
53e99785b7602d9701f43ece,17
53e99784b7602d9701f3f6d8,17
53e9978db7602d9701f4f425,17
53e9978db7602d9701f5064c,17
53e9979bb7602d9701f66014,17
53e997a2b7602d9701f74c25,17
53e99796b7602d9701f5c215,17
53e997a6b7602d9701f79682,17
53e997a6b7602d9701f79ac0,17
53e9979bb7602d9701f66fc3,17
53e9979eb7602d9701f6aceb,17
53e997a2b7602d9701f75a87,17
53e9979eb7602d9701f6bf0b,17
53e9979fb7602d9701f70e12,17
53e997a6b7602d9701f79695,17
53e997a6b7602d9701f7a7b7,17
53e997a6b7602d9701f7a9b6,17
53e99796b7602d9701f5c3c2,17
53e9979eb7602d9701f6e612,17
53e997a6b7602d9701f796dd,17
53e99784b7602d9701f3f411,17
53e9978ab7602d9701f47d85,17
53e9978db7602d9701f51e48,17
53e9979bb7602d9701f63a72,17
53e9979fb7602d9701f70150,17
53e997a2b7602d9701f7769f,17
53e99785b7602d9701f427c1,17
53e9979eb7602d9701f6c903,17
53e9978ab7602d9701f45822,17
53e99796b7602d9701f5e905,17
53e9979bb7602d9701f63198,17
53e997a2b7602d9701f7833b,17
53e997a6b7602d9701f792be,17
53e9979eb7602d9701f6ad73,17
53e9979fb7602d9701f700d3,17
53e9978db7602d9701f51e55,17
53e9978eb7602d9701f52d80,17
53e99792b7602d9701f568f6,17
53e99796b7602d9701f5f221,17
53e997a2b7602d9701f75a4e,17
53e9978db7602d9701f517a1,17
53e9979bb7602d9701f69303,17
53e9979eb7602d9701f6ad78,17
53e997a6b7602d9701f7c682,17
53e99785b7602d9701f40583,17
53e99785b7602d9701f40586,17
53e9978db7602d9701f4cbf9,17
53e9979bb7602d9701f65d23,17
53e9979eb7602d9701f6c91f,17
53e9979fb7602d9701f7043e,17
53e997a2b7602d9701f776b6,17
53e997a2b7602d9701f77b69,17
53e997a6b7602d9701f796bd,17
53e9979bb7602d9701f654ae,17
53e9979bb7602d9701f69027,17
53e9979bb7602d9701f697cd,17
53e99792b7602d9701f5456d,17
53e997a6b7602d9701f78b06,17
53e99792b7602d9701f58212,17
53e99796b7602d9701f5bfcb,17
53e9979bb7602d9701f663a7,17
53e9979bb7602d9701f663a8,17
53e997a2b7602d9701f77b71,17
53e997a6b7602d9701f7c690,17
53e99792b7602d9701f545cb,17
53e99792b7602d9701f58224,17
53e99796b7602d9701f602b0,17
53e99796b7602d9701f60524,17
53e9979bb7602d9701f66007,17
53e9979bb7602d9701f66008,17
53e9979bb7602d9701f663a0,17
53e9979fb7602d9701f70440,17
53e997a6b7602d9701f7af85,17
53e9979bb7602d9701f67bad,17
53e99796b7602d9701f5bf7d,17
53e9979bb7602d9701f663a5,17
53e997a2b7602d9701f77b80,17
53e99784b7602d9701f3f60f,24
53e99784b7602d9701f3f62d,24
53e9979eb7602d9701f6a217,24
53e9979eb7602d9701f6bbbc,24
53e99785b7602d9701f43ee4,24
53e9979bb7602d9701f654a3,24
53e9979bb7602d9701f682c9,24
53e99796b7602d9701f5c823,24
53e997a6b7602d9701f7bc40,24
53e9979bb7602d9701f697b9,24
53e9979fb7602d9701f6f77a,24
53e9979bb7602d9701f67496,24
53e9978ab7602d9701f4a015,24
53e9979bb7602d9701f63a89,24
53e99796b7602d9701f6096f,24
53e9979bb7602d9701f63a9c,24
53e997a2b7602d9701f767d6,24
53e997a6b7602d9701f79ac1,24
53e997a2b7602d9701f7417d,24
53e99796b7602d9701f618d2,26
53e9979bb7602d9701f64c11,26
53e99784b7602d9701f3e133,26
53e99784b7602d9701f3f60f,7
53e9978ab7602d9701f4b0ec,7
53e9978ab7602d9701f4b07c,7
53e99784b7602d9701f3f62d,7
53e9978db7602d9701f5062e,7
53e9979fb7602d9701f6fa61,7
53e9978ab7602d9701f47e4d,7
53e9978db7602d9701f517be,7
53e9978ab7602d9701f47e17,7
53e99792b7602d9701f58128,7
53e99796b7602d9701f5c840,7
53e9978db7602d9701f5071b,7
53e99796b7602d9701f61b2c,7
53e99796b7602d9701f61fea,7
53e9979eb7602d9701f6bbbc,7
53e99785b7602d9701f43ee4,7
53e9979eb7602d9701f6ee8d,7
53e99796b7602d9701f618c0,7
53e997a2b7602d9701f73628,7
53e99785b7602d9701f43ece,7
53e99796b7602d9701f5c822,7
53e997a2b7602d9701f73e70,7
